Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
9607,528,847,41.75,84.375,7.2E+08,0.191,5427.00
9608,528,848,41.75,84.6875,7.3E+08,0.166,4776.33
9609,528,849,41.75,85,7.3E+08,0.117,3378.32
9610,528,850,41.75,85.3125,7.2E+08,0.088,2502.21
9611,528,851,41.75,85.625,7.1E+08,0.109,3061.50
9612,528,852,41.75,85.9375,7.1E+08,0.153,4307.14
9613,528,853,41.75,86.25,6.3E+08,0.216,5401.59
9614,528,854,41.75,86.5625,5.5E+08,0.153,3324.14
9615,528,855,41.75,86.875,6.2E+08,0.106,2593.40
9616,528,856,41.75,87.1875,7.1E+08,0.111,3104.74
9617,528,857,41.75,87.5,7.0E+08,0.127,3485.41
9618,528,858,41.75,87.8125,7.3E+08,0.122,3502.68
9619,528,859,41.75,88.125,7.1E+08,0.107,3025.63
9620,528,860,41.75,88.4375,7.3E+08,0.104,2998.05
9621,528,861,41.75,88.75,7.3E+08,0.097,2792.66
9622,528,862,41.75,89.0625,7.3E+08,0.099,2840.62
9623,528,863,41.75,89.375,7.3E+08,0.105,3019.81
9624,528,864,41.75,89.6875,7.3E+08,0.124,3575.17
9625,528,865,41.75,90,7.3E+08,0.159,4568.05
9626,528,866,41.75,90.3125,7.3E+08,0.195,5601.35
9627,528,867,41.75,90.625,7.3E+08,0.228,6560.47
9628,528,868,41.75,90.9375,7.3E+08,0.253,7262.24
9629,528,869,41.75,91.25,7.3E+08,0.284,8155.38
9630,528,870,41.75,91.5625,7.3E+08,0.316,9088.99
9631,528,871,41.75,91.875,7.3E+08,0.323,9292.67
9632,528,872,41.75,92.1875,7.3E+08,0.308,8851.95
9633,528,873,41.75,92.5,7.3E+08,0.294,8455.99
9634,528,874,41.75,92.8125,7.3E+08,0.280,8048.53
9635,528,875,41.75,93.125,7.3E+08,0.271,7799.12
9636,528,876,41.75,93.4375,7.3E+08,0.265,7639.34
9637,528,877,41.75,93.75,7.3E+08,0.270,7765.01
9638,528,878,41.75,94.0625,7.3E+08,0.275,7904.48
9639,528,879,41.75,94.375,7.3E+08,0.292,8397.13
9640,528,880,41.75,94.6875,7.3E+08,0.300,8631.10
9641,528,881,41.75,95,7.3E+08,0.294,8461.01
9642,528,882,41.75,95.3125,7.3E+08,0.288,8286.68
9643,528,883,41.75,95.625,7.3E+08,0.296,8516.38
9644,528,884,41.75,95.9375,7.3E+08,0.339,9740.78
9645,528,885,41.75,96.25,7.3E+08,0.381,10970.50
9646,528,886,41.75,96.5625,7.3E+08,0.379,10893.30
9647,528,887,41.75,96.875,7.3E+08,0.356,10240.87
9648,528,888,41.75,97.1875,7.3E+08,0.358,10298.29
9649,528,889,41.75,97.5,7.3E+08,0.359,10332.12
9650,528,890,41.75,97.8125,7.3E+08,0.352,10121.00
9651,528,891,41.75,98.125,7.3E+08,0.376,10805.70
9652,528,892,41.75,98.4375,7.3E+08,0.379,10895.90
9653,528,893,41.75,98.75,7.3E+08,0.360,10373.86
9654,528,894,41.75,99.0625,7.3E+08,0.344,9873.81
9655,528,895,41.75,99.375,7.3E+08,0.332,9544.56
9656,528,896,41.75,99.6875,7.3E+08,0.327,9403.64
9657,528,897,41.75,100,7.3E+08,0.332,9544.06
9658,528,898,41.75,100.3125,7.3E+08,0.345,9901.31
9659,528,899,41.75,100.625,7.3E+08,0.353,10158.54
9660,528,900,41.75,100.9375,7.3E+08,0.349,10049.57
9661,528,901,41.75,101.25,7.3E+08,0.345,9901.01
9662,528,902,41.75,101.5625,7.3E+08,0.340,9770.62
9663,528,903,41.75,101.875,7.3E+08,0.341,9804.37
9664,528,904,41.75,102.1875,7.3E+08,0.346,9936.13
9665,528,905,41.75,102.5,7.3E+08,0.356,10232.98
9666,528,906,41.75,102.8125,7.3E+08,0.357,10307.18
9667,528,907,41.75,103.125,7.3E+08,0.354,10178.10
9668,528,908,41.75,103.4375,7.1E+08,0.366,10312.99
9669,528,909,41.75,103.75,5.7E+08,0.366,8235.27
9670,528,910,41.75,104.0625,5.4E+08,0.357,7560.04
9671,528,911,41.75,104.375,6.4E+08,0.350,8851.29
9672,528,912,41.75,104.6875,7.7E+07,0.350,1065.01
9673,528,913,41.75,105,5.3E+07,0.336,704.66
9674,528,914,41.75,105.3125,4.1E+08,0.345,5622.66
9675,528,915,41.75,105.625,7.1E+08,0.365,10241.12
9676,528,916,41.75,105.9375,7.3E+08,0.393,11304.74
9677,528,917,41.75,106.25,7.3E+08,0.447,12852.39
9678,528,918,41.75,106.5625,7.3E+08,0.459,13203.92
9679,528,919,41.75,106.875,7.3E+08,0.461,13261.85
9680,528,920,41.75,107.1875,7.3E+08,0.476,13686.65
9681,528,921,41.75,107.5,7.3E+08,0.492,14158.65
9682,528,922,41.75,107.8125,7.3E+08,0.493,14184.22
9683,528,923,41.75,108.125,7.3E+08,0.479,13774.98
9684,528,924,41.75,108.4375,7.3E+08,0.442,12660.48
9685,528,925,41.75,108.75,7.3E+08,0.446,12846.74
9686,528,926,41.75,109.0625,7.3E+08,0.460,13237.81
9687,528,927,41.75,109.375,7.3E+08,0.491,14130.85
9688,528,928,41.75,109.6875,7.3E+08,0.500,14390.87
9689,528,929,41.75,110,7.0E+08,0.497,13740.50
9690,528,930,41.75,110.3125,7.3E+08,0.475,13698.98
9691,528,931,41.75,110.625,7.3E+08,0.463,13312.71
9692,528,932,41.75,110.9375,7.3E+08,0.484,13904.77
9693,528,933,41.75,111.25,7.3E+08,0.489,14066.10
9694,528,934,41.75,111.5625,7.3E+08,0.467,13432.48
9695,528,935,41.75,111.875,7.3E+08,0.470,13538.51
9696,528,936,41.75,112.1875,7.2E+08,0.510,14566.73
9697,528,937,41.75,112.5,7.3E+08,0.521,14996.98
9698,528,938,41.75,112.8125,7.3E+08,0.484,13954.02
9699,528,939,41.75,113.125,7.3E+08,0.486,13973.69
9700,528,940,41.75,113.4375,7.3E+08,0.522,15023.25
9701,528,941,41.75,113.75,7.3E+08,0.512,14713.75
9702,528,942,41.75,114.0625,7.3E+08,0.488,13997.24
9703,528,943,41.75,114.375,7.3E+08,0.475,13608.71
9704,528,944,41.75,114.6875,7.2E+08,0.484,13824.66
9705,528,945,41.75,115,7.1E+08,0.484,13629.56
9706,528,946,41.75,115.3125,7.2E+08,0.483,13796.08
9707,528,947,41.75,115.625,7.2E+08,0.491,13905.13
9708,528,948,41.75,115.9375,7.3E+08,0.496,14293.94
9709,528,949,41.75,116.25,7.3E+08,0.497,14275.47
9710,528,950,41.75,116.5625,6.6E+08,0.380,9951.27
9711,528,951,41.75,116.875,6.0E+08,0.270,6453.21
9712,528,952,41.75,117.1875,5.7E+08,0.288,6434.97
9713,528,953,41.75,117.5,5.1E+08,0.229,4579.13
9714,528,954,41.75,117.8125,5.6E+08,0.194,4317.00
9715,528,955,41.75,118.125,4.5E+08,0.191,3435.39
9716,528,956,41.75,118.4375,5.9E+08,0.240,5607.02
9717,528,957,41.75,118.75,6.8E+08,0.318,8588.26
9718,528,958,41.75,119.0625,7.3E+08,0.406,11671.13
9719,528,959,41.75,119.375,7.3E+08,0.408,11729.42
9720,528,960,41.75,119.6875,7.3E+08,0.430,12348.12
9721,528,961,41.75,120,7.2E+08,0.426,12189.79
9722,528,962,41.75,120.3125,7.3E+08,0.412,11818.68
9723,528,963,41.75,120.625,7.0E+08,0.411,11380.55
9724,528,964,41.75,120.9375,7.1E+08,0.419,11755.06
9725,528,965,41.75,121.25,7.3E+08,0.425,12220.95
9726,528,966,41.75,121.5625,6.8E+08,0.406,10901.64
9727,528,967,41.75,121.875,7.2E+08,0.424,12074.56
9728,528,968,41.75,122.1875,7.2E+08,0.452,12783.02
9729,528,969,41.75,122.5,7.3E+08,0.454,13046.70
9730,528,970,41.75,122.8125,7.3E+08,0.448,12888.62
9731,528,971,41.75,123.125,6.6E+08,0.427,11180.67
9732,528,972,41.75,123.4375,3.5E+08,0.411,5722.20
9733,528,973,41.75,123.75,5.7E+08,0.402,9048.23
9734,528,974,41.75,124.0625,3.9E+08,0.355,5517.52
9735,528,975,41.75,124.375,2.0E+08,0.281,2207.18
9736,528,976,41.75,124.6875,2.9E+08,0.242,2745.47
9737,528,977,41.75,125,3.3E+08,0.200,2608.08
9738,528,978,41.75,125.3125,4.4E+08,0.157,2749.50
9739,528,979,41.75,125.625,4.3E+08,0.153,2574.10
9740,528,980,41.75,125.9375,2.4E+08,0.177,1661.67
9741,528,981,41.75,126.25,2.6E+08,0.145,1479.29
9742,528,982,41.75,126.5625,1.1E+08,0.110,491.50
9743,528,983,41.75,126.875,4.3E+07,0.090,152.75
9744,528,984,41.75,127.1875,1.5E+08,0.102,622.86
9745,528,985,41.75,127.5,2.3E+07,0.165,149.83
9746,528,986,41.75,127.8125,2.8E+07,0.187,207.39
9747,528,987,41.75,128.125,4.9E+07,0.215,416.54
9748,528,988,41.75,128.4375,0.0E+00,0.212,0.00
9749,529,832,42,79.6875,1.9E+07,0.000,0.09
9750,529,833,42,80,1.6E+08,0.000,1.78
9751,529,834,42,80.3125,1.6E+08,0.000,0.31
9752,529,835,42,80.625,2.1E+08,0.000,0.30
9753,529,836,42,80.9375,1.9E+08,0.000,2.52
9754,529,837,42,81.25,2.7E+08,0.002,24.09
9755,529,838,42,81.5625,6.0E+08,0.034,800.22
9756,529,839,42,81.875,7.2E+08,0.051,1455.32
9757,529,840,42,82.1875,7.2E+08,0.092,2633.28
9758,529,841,42,82.5,7.2E+08,0.145,4158.47
9759,529,842,42,82.8125,7.1E+08,0.108,3039.38
9760,529,843,42,83.125,6.9E+08,0.081,2184.76
9761,529,844,42,83.4375,7.3E+08,0.077,2208.41
9762,529,845,42,83.75,7.2E+08,0.103,2929.87
9763,529,846,42,84.0625,7.1E+08,0.152,4264.56
9764,529,847,42,84.375,7.2E+08,0.199,5689.88
9765,529,848,42,84.6875,7.2E+08,0.200,5681.39
9766,529,849,42,85,6.8E+08,0.105,2789.96
9767,529,850,42,85.3125,5.6E+08,0.039,866.28
9768,529,851,42,85.625,5.2E+08,0.031,650.49
9769,529,852,42,85.9375,5.9E+08,0.027,624.72
9770,529,853,42,86.25,7.1E+08,0.076,2120.58
9771,529,854,42,86.5625,6.4E+08,0.113,2833.60
9772,529,855,42,86.875,1.9E+08,0.094,711.62
9773,529,856,42,87.1875,3.2E+08,0.095,1200.79
9774,529,857,42,87.5,7.0E+08,0.123,3417.68
9775,529,858,42,87.8125,7.2E+08,0.121,3463.33
9776,529,859,42,88.125,7.2E+08,0.103,2946.29
9777,529,860,42,88.4375,7.1E+08,0.096,2663.01
9778,529,861,42,88.75,7.3E+08,0.130,3731.60
9779,529,862,42,89.0625,7.3E+08,0.148,4252.90
9780,529,863,42,89.375,7.2E+08,0.129,3667.69
9781,529,864,42,89.6875,7.2E+08,0.121,3469.37
9782,529,865,42,90,7.3E+08,0.147,4204.28
9783,529,866,42,90.3125,7.3E+08,0.188,5391.04
9784,529,867,42,90.625,7.3E+08,0.207,5949.46
9785,529,868,42,90.9375,7.3E+08,0.214,6140.56
9786,529,869,42,91.25,7.2E+08,0.247,7063.10
9787,529,870,42,91.5625,7.3E+08,0.290,8323.06
9788,529,871,42,91.875,7.3E+08,0.304,8705.43
9789,529,872,42,92.1875,7.2E+08,0.295,8454.82
9790,529,873,42,92.5,7.3E+08,0.279,8007.12
9791,529,874,42,92.8125,7.3E+08,0.263,7535.96
9792,529,875,42,93.125,7.3E+08,0.278,7979.07
9793,529,876,42,93.4375,7.2E+08,0.286,8185.35
9794,529,877,42,93.75,7.3E+08,0.282,8081.04
9795,529,878,42,94.0625,7.2E+08,0.291,8322.10
9796,529,879,42,94.375,7.3E+08,0.321,9202.43
9797,529,880,42,94.6875,7.3E+08,0.342,9789.19
9798,529,881,42,95,7.2E+08,0.345,9862.54
9799,529,882,42,95.3125,7.3E+08,0.331,9481.93
9800,529,883,42,95.625,7.1E+08,0.314,8875.47
9801,529,884,42,95.9375,7.3E+08,0.338,9698.04
9802,529,885,42,96.25,7.3E+08,0.378,10828.70
9803,529,886,42,96.5625,7.3E+08,0.396,11368.38
9804,529,887,42,96.875,7.3E+08,0.384,10998.15
9805,529,888,42,97.1875,7.3E+08,0.389,11134.98
9806,529,889,42,97.5,7.2E+08,0.377,10779.90
9807,529,890,42,97.8125,7.3E+08,0.375,10763.94
9808,529,891,42,98.125,7.2E+08,0.394,11286.25
9809,529,892,42,98.4375,7.3E+08,0.405,11614.22
9810,529,893,42,98.75,7.3E+08,0.399,11423.86
9811,529,894,42,99.0625,7.2E+08,0.388,11110.47
9812,529,895,42,99.375,7.3E+08,0.364,10440.94
9813,529,896,42,99.6875,7.2E+08,0.349,9976.43
9814,529,897,42,100,7.3E+08,0.333,9559.41
9815,529,898,42,100.3125,7.2E+08,0.341,9747.43
9816,529,899,42,100.625,7.3E+08,0.343,9835.51
9817,529,900,42,100.9375,7.2E+08,0.342,9734.88
9818,529,901,42,101.25,7.3E+08,0.342,9809.52
9819,529,902,42,101.5625,7.2E+08,0.335,9587.69
9820,529,903,42,101.875,7.3E+08,0.332,9506.61
9821,529,904,42,102.1875,7.3E+08,0.335,9612.48
9822,529,905,42,102.5,7.2E+08,0.347,9913.23
9823,529,906,42,102.8125,6.5E+08,0.351,9049.22
9824,529,907,42,103.125,3.2E+08,0.352,4385.25
9825,529,908,42,103.4375,3.5E+07,0.364,503.41
9826,529,915,42,105.625,9.1E+07,0.361,1300.08
9827,529,916,42,105.9375,3.9E+08,0.368,5645.24
9828,529,917,42,106.25,6.6E+08,0.416,10832.75
9829,529,918,42,106.5625,7.3E+08,0.428,12287.67
9830,529,919,42,106.875,7.2E+08,0.448,12776.30
9831,529,920,42,107.1875,7.3E+08,0.475,13677.47
9832,529,921,42,107.5,7.2E+08,0.498,14251.46
9833,529,922,42,107.8125,7.3E+08,0.508,14570.09
9834,529,923,42,108.125,7.2E+08,0.495,14166.09
9835,529,924,42,108.4375,7.3E+08,0.487,13963.92
9836,529,925,42,108.75,7.3E+08,0.504,14459.67
9837,529,926,42,109.0625,7.2E+08,0.521,14903.61
9838,529,927,42,109.375,7.2E+08,0.523,14958.48
9839,529,928,42,109.6875,7.3E+08,0.522,14993.19
9840,529,929,42,110,7.2E+08,0.526,15058.24
9841,529,930,42,110.3125,7.3E+08,0.511,14666.67
9842,529,931,42,110.625,7.2E+08,0.488,13965.28
9843,529,932,42,110.9375,7.3E+08,0.490,14054.34
9844,529,933,42,111.25,7.3E+08,0.485,13896.12
9845,529,934,42,111.5625,7.3E+08,0.470,13464.89
9846,529,935,42,111.875,7.3E+08,0.488,13987.05
9847,529,936,42,112.1875,7.3E+08,0.527,15117.54
9848,529,937,42,112.5,7.3E+08,0.526,15060.20
9849,529,938,42,112.8125,7.2E+08,0.502,14373.59
9850,529,939,42,113.125,7.3E+08,0.501,14343.79
9851,529,940,42,113.4375,7.2E+08,0.529,15150.15
9852,529,941,42,113.75,7.3E+08,0.541,15575.25
9853,529,942,42,114.0625,7.2E+08,0.535,15217.51
9854,529,943,42,114.375,7.3E+08,0.532,15301.40
9855,529,944,42,114.6875,7.3E+08,0.527,15134.08
9856,529,945,42,115,7.1E+08,0.516,14449.25
9857,529,946,42,115.3125,7.3E+08,0.532,15252.84
9858,529,947,42,115.625,7.2E+08,0.541,15479.26
9859,529,948,42,115.9375,7.3E+08,0.527,15106.76
9860,529,949,42,116.25,7.3E+08,0.534,15324.59
9861,529,950,42,116.5625,7.3E+08,0.473,13566.78
9862,529,951,42,116.875,6.5E+08,0.361,9309.37
9863,529,952,42,117.1875,6.5E+08,0.325,8391.20
9864,529,953,42,117.5,6.5E+08,0.310,8020.36
9865,529,954,42,117.8125,6.9E+08,0.242,6578.80
9866,529,955,42,118.125,6.8E+08,0.262,7060.90
9867,529,956,42,118.4375,7.0E+08,0.318,8847.57
9868,529,957,42,118.75,7.0E+08,0.374,10288.68
9869,529,958,42,119.0625,6.9E+08,0.384,10504.10
9870,529,959,42,119.375,6.7E+08,0.401,10679.96
9871,529,960,42,119.6875,7.3E+08,0.439,12622.73
9872,529,961,42,120,7.2E+08,0.480,13715.61
9873,529,962,42,120.3125,7.3E+08,0.492,14118.50
9874,529,963,42,120.625,7.3E+08,0.486,13913.48
9875,529,964,42,120.9375,7.3E+08,0.460,13180.59
9876,529,965,42,121.25,7.3E+08,0.449,12876.54
9877,529,966,42,121.5625,6.4E+08,0.452,11435.53
9878,529,967,42,121.875,6.8E+08,0.447,12021.53
9879,529,968,42,122.1875,7.3E+08,0.452,12979.54
9880,529,969,42,122.5,7.2E+08,0.453,12975.44
9881,529,970,42,122.8125,7.1E+08,0.441,12422.40
9882,529,971,42,123.125,7.2E+08,0.424,12133.23
9883,529,972,42,123.4375,6.5E+08,0.417,10719.87
9884,529,973,42,123.75,4.9E+08,0.403,7858.74
9885,529,974,42,124.0625,3.4E+08,0.358,4856.27
9886,529,975,42,124.375,3.1E+08,0.312,3838.93
9887,529,976,42,124.6875,2.4E+08,0.274,2598.12
9888,529,977,42,125,2.9E+08,0.247,2799.09
9889,529,978,42,125.3125,3.0E+08,0.233,2785.35
9890,529,979,42,125.625,5.0E+08,0.219,4322.53
9891,529,980,42,125.9375,2.2E+08,0.196,1693.99
9892,529,981,42,126.25,1.7E+08,0.182,1247.03
9893,529,982,42,126.5625,2.4E+08,0.149,1430.02
9894,529,983,42,126.875,1.1E+08,0.132,581.06
9895,529,984,42,127.1875,2.0E+08,0.161,1263.39
9896,529,985,42,127.5,5.2E+07,0.263,540.59
9897,529,986,42,127.8125,5.3E+07,0.274,573.13
9898,529,987,42,128.125,1.2E+08,0.354,1693.56
9899,529,988,42,128.4375,4.1E+07,0.390,631.88
9900,529,989,42,128.75,5.2E+07,0.224,460.34
9901,529,990,42,129.0625,4.1E+07,0.150,243.33
9902,530,833,42.25,80,3.1E+07,0.001,1.31
9903,530,834,42.25,80.3125,9.7E+07,0.000,0.97
9904,530,835,42.25,80.625,1.4E+08,0.000,0.01
9905,530,836,42.25,80.9375,1.9E+08,0.000,1.27
9906,530,837,42.25,81.25,2.3E+08,0.001,12.37
9907,530,838,42.25,81.5625,2.8E+08,0.009,100.34
9908,530,839,42.25,81.875,3.2E+08,0.019,239.67
9909,530,840,42.25,82.1875,4.0E+08,0.048,748.45
9910,530,841,42.25,82.5,6.1E+08,0.091,2179.66
9911,530,842,42.25,82.8125,6.8E+08,0.081,2193.59
9912,530,843,42.25,83.125,6.2E+08,0.064,1583.02
9913,530,844,42.25,83.4375,5.2E+08,0.045,920.90
9914,530,845,42.25,83.75,4.6E+08,0.020,355.57
9915,530,846,42.25,84.0625,4.5E+08,0.055,979.60
9916,530,847,42.25,84.375,4.5E+08,0.130,2325.53
9917,530,848,42.25,84.6875,4.2E+08,0.099,1653.22
9918,530,849,42.25,85,4.0E+08,0.029,458.24
9919,530,850,42.25,85.3125,4.1E+08,0.015,239.08
9920,530,851,42.25,85.625,6.2E+08,0.013,316.48
9921,530,852,42.25,85.9375,7.1E+08,0.026,741.45
9922,530,853,42.25,86.25,7.1E+08,0.056,1593.95
9923,530,854,42.25,86.5625,7.1E+08,0.039,1083.41
9924,530,855,42.25,86.875,7.0E+08,0.025,692.53
9925,530,856,42.25,87.1875,6.7E+08,0.021,543.94
9926,530,857,42.25,87.5,6.8E+08,0.039,1043.62
9927,530,858,42.25,87.8125,6.9E+08,0.061,1666.42
9928,530,859,42.25,88.125,7.1E+08,0.112,3119.34
9929,530,860,42.25,88.4375,7.2E+08,0.213,6097.12
9930,530,861,42.25,88.75,7.2E+08,0.231,6584.65
9931,530,862,42.25,89.0625,7.2E+08,0.202,5735.68
9932,530,863,42.25,89.375,7.2E+08,0.165,4719.94
9933,530,864,42.25,89.6875,7.2E+08,0.140,4001.26
9934,530,865,42.25,90,7.2E+08,0.157,4497.73
9935,530,866,42.25,90.3125,7.2E+08,0.194,5521.70
9936,530,867,42.25,90.625,7.2E+08,0.199,5679.13
9937,530,868,42.25,90.9375,7.2E+08,0.208,5941.09
9938,530,869,42.25,91.25,7.2E+08,0.235,6703.03
9939,530,870,42.25,91.5625,7.2E+08,0.270,7703.13
9940,530,871,42.25,91.875,7.2E+08,0.298,8517.29
9941,530,872,42.25,92.1875,7.2E+08,0.303,8665.58
9942,530,873,42.25,92.5,7.2E+08,0.277,7892.71
9943,530,874,42.25,92.8125,7.2E+08,0.228,6501.88
9944,530,875,42.25,93.125,7.2E+08,0.227,6485.49
9945,530,876,42.25,93.4375,7.2E+08,0.225,6448.66
9946,530,877,42.25,93.75,7.2E+08,0.244,6945.55
9947,530,878,42.25,94.0625,7.2E+08,0.276,7864.90
9948,530,879,42.25,94.375,7.2E+08,0.319,9117.21
9949,530,880,42.25,94.6875,7.2E+08,0.359,10249.43
9950,530,881,42.25,95,7.2E+08,0.376,10729.94
9951,530,882,42.25,95.3125,7.2E+08,0.384,10972.48
9952,530,883,42.25,95.625,7.2E+08,0.365,10430.31
9953,530,884,42.25,95.9375,7.2E+08,0.366,10452.45
9954,530,885,42.25,96.25,7.2E+08,0.384,10951.28
9955,530,886,42.25,96.5625,7.2E+08,0.404,11541.78
9956,530,887,42.25,96.875,7.2E+08,0.403,11512.94
9957,530,888,42.25,97.1875,7.2E+08,0.428,12251.45
9958,530,889,42.25,97.5,7.2E+08,0.426,12119.11
9959,530,890,42.25,97.8125,7.2E+08,0.414,11825.58
9960,530,891,42.25,98.125,7.2E+08,0.408,11669.76
9961,530,892,42.25,98.4375,7.2E+08,0.405,11554.83
9962,530,893,42.25,98.75,7.2E+08,0.390,11126.24
9963,530,894,42.25,99.0625,7.2E+08,0.379,10810.90
9964,530,895,42.25,99.375,7.2E+08,0.345,9874.15
9965,530,896,42.25,99.6875,7.2E+08,0.346,9882.79
9966,530,897,42.25,100,7.2E+08,0.339,9670.82
9967,530,898,42.25,100.3125,7.2E+08,0.328,9315.70
9968,530,899,42.25,100.625,7.1E+08,0.321,9032.00
9969,530,900,42.25,100.9375,7.2E+08,0.326,9296.98
9970,530,901,42.25,101.25,6.8E+08,0.329,8871.45
9971,530,902,42.25,101.5625,7.2E+08,0.335,9557.79
9972,530,903,42.25,101.875,6.7E+08,0.331,8755.78
9973,530,904,42.25,102.1875,2.2E+08,0.327,2828.65
9974,530,905,42.25,102.5,7.9E+07,0.324,1011.35
9975,530,906,42.25,102.8125,2.1E+07,0.322,266.99
9976,530,917,42.25,106.25,1.7E+07,0.359,240.95
9977,530,918,42.25,106.5625,2.6E+08,0.375,3828.83
9978,530,919,42.25,106.875,4.9E+08,0.415,8028.36
9979,530,920,42.25,107.1875,6.4E+08,0.451,11339.97
9980,530,921,42.25,107.5,7.2E+08,0.479,13688.93
9981,530,922,42.25,107.8125,7.2E+08,0.494,14089.66
9982,530,923,42.25,108.125,7.2E+08,0.491,14008.25
9983,530,924,42.25,108.4375,7.2E+08,0.491,13987.00
9984,530,925,42.25,108.75,7.2E+08,0.487,13932.04
9985,530,926,42.25,109.0625,7.2E+08,0.501,14210.08
9986,530,927,42.25,109.375,7.2E+08,0.498,14171.95
9987,530,928,42.25,109.6875,7.2E+08,0.491,14059.85
9988,530,929,42.25,110,7.2E+08,0.492,14036.35
9989,530,930,42.25,110.3125,7.2E+08,0.487,13889.95
9990,530,931,42.25,110.625,7.2E+08,0.475,13568.73
9991,530,932,42.25,110.9375,7.2E+08,0.461,13181.90
9992,530,933,42.25,111.25,7.2E+08,0.463,13209.97
9993,530,934,42.25,111.5625,7.2E+08,0.473,13489.51
9994,530,935,42.25,111.875,7.2E+08,0.505,14408.59
9995,530,936,42.25,112.1875,7.2E+08,0.532,15077.22
9996,530,937,42.25,112.5,7.2E+08,0.517,14787.49
9997,530,938,42.25,112.8125,7.2E+08,0.496,14186.72
9998,530,939,42.25,113.125,7.2E+08,0.504,14278.27
9999,530,940,42.25,113.4375,7.2E+08,0.530,15057.58
10000,530,941,42.25,113.75,7.3E+08,0.530,15247.63
10001,530,942,42.25,114.0625,7.2E+08,0.537,15245.06
10002,530,943,42.25,114.375,7.2E+08,0.536,15307.11
10003,530,944,42.25,114.6875,7.2E+08,0.523,14943.27
10004,530,945,42.25,115,7.2E+08,0.511,14608.82
10005,530,946,42.25,115.3125,7.2E+08,0.527,15028.76
10006,530,947,42.25,115.625,7.2E+08,0.526,15000.02
10007,530,948,42.25,115.9375,7.2E+08,0.521,14894.55
10008,530,949,42.25,116.25,7.2E+08,0.506,14409.89
10009,530,950,42.25,116.5625,7.2E+08,0.467,13337.45
10010,530,951,42.25,116.875,7.2E+08,0.431,12294.62
10011,530,952,42.25,117.1875,6.4E+08,0.411,10311.25
10012,530,953,42.25,117.5,5.6E+08,0.331,7336.88
10013,530,954,42.25,117.8125,7.0E+08,0.307,8470.17
10014,530,955,42.25,118.125,7.2E+08,0.309,8737.23
10015,530,956,42.25,118.4375,7.2E+08,0.346,9795.16
10016,530,957,42.25,118.75,6.7E+08,0.403,10706.21
10017,530,958,42.25,119.0625,6.5E+08,0.404,10392.50
10018,530,959,42.25,119.375,6.7E+08,0.386,10258.35
10019,530,960,42.25,119.6875,7.2E+08,0.420,12010.63
10020,530,961,42.25,120,7.2E+08,0.474,13461.12
10021,530,962,42.25,120.3125,7.2E+08,0.505,14412.99
10022,530,963,42.25,120.625,7.2E+08,0.506,14434.43
10023,530,964,42.25,120.9375,7.2E+08,0.479,13662.54
10024,530,965,42.25,121.25,7.2E+08,0.469,13391.22
10025,530,966,42.25,121.5625,7.2E+08,0.489,13960.79
10026,530,967,42.25,121.875,7.2E+08,0.488,13862.26
10027,530,968,42.25,122.1875,7.2E+08,0.467,13307.11
10028,530,969,42.25,122.5,7.2E+08,0.451,12890.92
10029,530,970,42.25,122.8125,7.2E+08,0.436,12419.21
10030,530,971,42.25,123.125,7.2E+08,0.419,11987.84
10031,530,972,42.25,123.4375,7.2E+08,0.410,11624.72
10032,530,973,42.25,123.75,6.5E+08,0.403,10312.73
10033,530,974,42.25,124.0625,5.1E+08,0.370,7447.28
10034,530,975,42.25,124.375,4.6E+08,0.341,6175.28
10035,530,976,42.25,124.6875,3.8E+08,0.294,4435.23
10036,530,977,42.25,125,4.2E+08,0.276,4631.98
10037,530,978,42.25,125.3125,6.3E+08,0.301,7473.78
10038,530,979,42.25,125.625,5.2E+08,0.330,6785.96
10039,530,980,42.25,125.9375,5.9E+08,0.284,6577.21
10040,530,981,42.25,126.25,2.1E+08,0.255,2093.29
10041,530,982,42.25,126.5625,5.1E+07,0.228,460.01
10042,530,983,42.25,126.875,5.7E+07,0.215,485.37
10043,530,984,42.25,127.1875,2.3E+08,0.207,1899.11
10044,530,985,42.25,127.5,1.5E+08,0.251,1488.49
10045,530,986,42.25,127.8125,1.2E+07,0.284,134.83
10046,530,987,42.25,128.125,9.0E+06,0.337,119.78
10047,530,988,42.25,128.4375,1.1E+07,0.284,123.47
10048,530,989,42.25,128.75,2.7E+07,0.228,242.85
10049,530,990,42.25,129.0625,1.1E+08,0.170,746.00
10050,530,991,42.25,129.375,7.0E+06,0.167,46.25
10051,530,992,42.25,129.6875,2.0E+06,0.213,16.86
10052,531,834,42.5,80.3125,2.1E+08,0.001,6.07
10053,531,835,42.5,80.625,2.5E+08,0.000,1.84
10054,531,836,42.5,80.9375,2.6E+08,0.000,1.95
10055,531,837,42.5,81.25,1.7E+08,0.000,2.18
10056,531,838,42.5,81.5625,2.1E+08,0.003,21.43
10057,531,839,42.5,81.875,2.5E+08,0.004,35.71
10058,531,840,42.5,82.1875,2.1E+08,0.006,52.69
10059,531,841,42.5,82.5,2.9E+08,0.026,290.81
10060,531,842,42.5,82.8125,3.2E+08,0.030,377.35
10061,531,843,42.5,83.125,2.7E+08,0.023,251.08
10062,531,844,42.5,83.4375,3.8E+08,0.014,218.00
