219,448,934,21.75,111.5625,14000000.0,0.173,113.7,Guangdong,21.75229,111.61791,5.728301140268477,39.40484510613311
220,448,935,21.75,111.875,290000000.0,0.229,3128.59,Guangdong,21.86182,111.95516,14.936046745454172,2.826633371358814
222,448,937,21.75,112.5,440000000.0,0.241,4987.77,Guangdong,22.18294,112.30532,52.15906836646145,49.1431758299217
224,448,939,21.75,113.125,870000000.0,0.263,10738.84,Guangdong,22.14589,113.3642,50.46242013069994,25.910022034550103
225,448,940,21.75,113.4375,890000000.0,0.277,11608.8,Guangdong,22.14589,113.3642,44.665379090941514,25.910022034550103
226,448,941,21.75,113.75,900000000.0,0.276,11662.05,Guangdong,22.14589,113.3642,59.33857568322214,25.910022034550103
227,448,942,21.75,114.0625,890000000.0,0.285,11916.85,Guangdong,22.27073,113.57668,76.55736602402555,0.005018677254187375
228,448,943,21.75,114.375,710000000.0,0.292,9792.12,Guangdong,22.55786,114.23748,90.93949434786555,18.517812351255653
229,448,944,21.75,114.6875,22000000.0,0.3,309.9,Guangdong,22.55786,114.23748,101.08059025388638,18.517812351255653
230,448,945,21.75,115.0,3000000.0,0.313,44.21,Guangdong,22.55786,114.23748,119.31479407655071,18.517812351255653
231,448,946,21.75,115.3125,0.0,0.331,0.0,Guangdong,22.7787,115.36502,114.51382313113994,103.97893662125507
232,449,924,22.0,108.4375,21000000.0,0.282,278.71,Guangxi,21.9797,108.65431,22.4679811519006,0.030938829082861382
233,449,925,22.0,108.75,7000000.0,0.314,103.35,Guangxi,21.9797,108.65431,10.121089688709674,0.030938829082861382
234,449,936,22.0,112.1875,0.0,0.216,0.0,Guangdong,22.18294,112.30532,23.688737288174195,49.1431758299217
235,449,937,22.0,112.5,62000000.0,0.233,680.55,Guangdong,22.18294,112.30532,28.567932261048295,49.1431758299217
236,449,938,22.0,112.8125,110000000.0,0.208,1077.86,Guangdong,22.25156,112.7939,28.03773306399089,46.90389750610404
237,449,939,22.0,113.125,560000000.0,0.233,6126.19,Guangdong,22.20903,113.29658,29.201011948207732,29.6380279312935
238,449,940,22.0,113.4375,730000000.0,0.26,8954.33,Guangdong,22.14589,113.3642,17.89445347873223,25.910022034550103
239,449,941,22.0,113.75,840000000.0,0.255,10014.05,Guangdong,22.27073,113.57668,34.998957485435554,0.005018677254187375
240,449,942,22.0,114.0625,860000000.0,0.258,10437.39,Guangdong,22.52291,114.05454,58.15070872064075,2.2707866520032303
241,449,943,22.0,114.375,870000000.0,0.273,11116.37,Guangdong,22.55786,114.23748,63.624603316622526,18.517812351255653
242,449,944,22.0,114.6875,780000000.0,0.28,10338.82,Guangdong,22.55786,114.23748,77.40763640314043,18.517812351255653
243,449,945,22.0,115.0,300000000.0,0.297,4252.47,Guangdong,22.7787,115.36502,94.37034858035899,103.97893662125507
244,449,946,22.0,115.3125,16000000.0,0.317,238.71,Guangdong,22.7787,115.36502,86.75568943490585,103.97893662125507
245,449,947,22.0,115.625,0.0,0.336,0.0,Guangdong,22.7787,115.36502,90.61914345164837,103.97893662125507
246,449,948,22.0,115.9375,0.0,0.356,0.0,Guangdong,22.7787,115.36502,104.69765166945854,103.97893662125507
247,449,949,22.0,116.25,0.0,0.37,0.0,Guangdong,23.03321,116.29511,114.98110955566037,53.25901923893125
248,450,939,22.25,113.125,47000000.0,0.222,491.38,Guangdong,22.20903,113.29658,18.238916407535353,29.6380279312935
